Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
BSE,722306,1,FFSL24122,FFSL24122,F,0.01,
BSE,722295,1,KSL24122,KSL24122,F,0.01,
BSE,722293,1,SCCL240122,SCCL240122,F,0.01,
BSE,722292,1,CFH210122,CFH210122,F,0.01,
BSE,722286,1,BHFL21122,BHFL21122,F,0.01,
BSE,722284,1,NMIL21122,NMIL21122,F,0.01,
BSE,722278,1,KMIL200122,KMIL200122,F,0.01,
BSE,722277,1,KMPL200122,KMPL200122,F,0.01,
BSE,722269,1,SAPL200122,SAPL200122,F,0.01,
BSE,722268,1,KMPL190122,KMPL190122,F,0.01,
BSE,722267,1,GHFL19122,GHFL19122,F,0.01,
BSE,722258,1,SCCL170122,SCCL170122,F,0.01,
BSE,722241,1,SCCL110122,SCCL110122,F,0.01,
BSE,722239,1,KMP110122,KMP110122,F,0.01,
BSE,722224,1,RJIL070122,RJIL070122,F,0.01,
BSE,722204,1,CFHL5122,CFHL5122,F,0.01,
BSE,722177,1,LTMR301221B,LTMR301221B,F,0.01,
BSE,722176,1,LTMR311221A,LTMR311221A,F,0.01,
BSE,722175,1,LTMR301221,LTMR301221,F,0.01,
BSE,722157,1,KIL271221,KIL271221,F,0.01,
BSE,722156,1,BFL271221,BFL271221,F,0.01,
BSE,722145,1,HDFC241221,HDFC241221,F,0.01,
BSE,722131,1,THDC221221,THDC221221,F,0.01,
BSE,722100,1,KMIL161221,KMIL161221,F,0.01,
BSE,722094,1,THDCL171221,THDCL171221,F,0.01,
BSE,722085,1,THDC151221,THDC151221,F,0.01,
BSE,722075,1,KMPL151221,KMPL151221,F,0.01,
BSE,722059,1,SCCL131221,SCCL131221,F,0.01,
BSE,722043,1,KMPL101221,KMPL101221,F,0.01,
BSE,722021,1,SCCL61221,SCCL61221,F,0.01,
BSE,721987,1,THDC021221,THDC021221,F,0.01,
BSE,721981,1,SBICPS21221,SBICPS21221,F,0.01,
BSE,721962,1,KMPL291121,KMPL291121,F,0.01,
BSE,721945,1,SCCL251121B,SCCL251121B,F,0.01,
BSE,721937,1,ASL251121,ASL251121,F,0.01,
BSE,721932,1,SCCL251121,SCCL251121,F,0.01,
BSE,721931,1,KMIL251121A,KMIL251121A,F,0.01,
BSE,721930,1,KMIL251121,KMIL251121,F,0.01,
BSE,721929,1,HDFC251121,HDFC251121,F,0.01,
BSE,721927,1,IFPL251121,IFPL251121,F,0.01,
BSE,721921,1,CFHL231121,CFHL231121,F,0.01,
BSE,721797,1,KMPL81121,KMPL81121,F,0.01,
BSE,721739,1,KMP271021,KMP271021,F,0.01,
BSE,721738,1,KMPL271021,KMPL271021,F,0.01,
BSE,721731,1,JUPL251021,JUPL251021,F,0.01,
BSE,721730,1,SPTL251021,SPTL251021,F,0.01,
BSE,721709,1,JUPPL211021,JUPPL211021,F,0.01,
BSE,721708,1,JUPL2710021,JUPL2710021,F,0.01,
BSE,721707,1,JUPL21OCT21,JUPL21OCT21,F,0.01,
BSE,721704,1,HDFC211021,HDFC211021,F,0.01,
BSE,721703,1,SKPT211021,SKPT211021,F,0.01,
BSE,721702,1,SPTL2110021,SPTL2110021,F,0.01,
BSE,721701,1,SPTL21OCT21,SPTL21OCT21,F,0.01,
BSE,721628,1,CFHL011021A,CFHL011021A,F,0.01,
BSE,721609,1,THDCL290921,THDCL290921,F,0.01,
BSE,721604,1,ICFL29921,ICFL29921,F,0.01,
BSE,721599,1,HDFC270921,HDFC270921,F,0.01,
BSE,721581,1,TRIL24921,TRIL24921,F,0.01,
BSE,721559,1,ISEC220921,ISEC220921,F,0.01,
BSE,721543,1,KMPL20921,KMPL20921,F,0.01,
BSE,721524,1,KMPL17921,KMPL17921,F,0.01,
BSE,721403,1,HDFC31821,HDFC31821,F,0.01,
BSE,721372,1,HDFC26821,HDFC26821,F,0.01,
BSE,721371,1,HDFC260821,HDFC260821,F,0.01,
BSE,721359,1,HDFC25821,HDFC25821,F,0.01,
BSE,721337,1,IFPL24821,IFPL24821,F,0.01,
BSE,721315,1,NMIL200821,NMIL200821,F,0.01,
BSE,721220,1,KMPL4821,KMPL4821,F,0.01,
BSE,721215,1,ASL03821,ASL03821,F,0.01,
BSE,721187,1,N18MIL30721,N18MIL30721,F,0.01,
BSE,721167,1,DFSIPL29721,DFSIPL29721,F,0.01,
BSE,721117,1,BHFL200721,BHFL200721,F,0.01,
BSE,721105,1,BHFL190721,BHFL190721,F,0.01,
BSE,721091,1,RIL160720,RIL160720,F,0.01,
BSE,721090,1,RIL16072021,RIL16072021,F,0.01,
BSE,721060,1,IFPL12721,IFPL12721,F,0.01,
BSE,721032,1,KMPL6721,KMPL6721,F,0.01,
BSE,715036,1,525LIDF27,525LIDF27,F,0.01,
BSE,715031,1,795LTFHL22A,795LTFHL22A,F,0.01,
BSE,715029,1,5LTIDFL27,5LTIDFL27,F,0.01,
BSE,715026,1,810KMBLPER,810KMBLPER,F,0.01,
BSE,715025,1,5LTIDFL24,5LTIDFL24,F,0.01,
BSE,715024,1,001PSL35,001PSL35,F,0.01,
BSE,715021,1,1646ILFS22F,1646ILFS22F,F,0.01,
BSE,715020,1,1646ILFS22E,1646ILFS22E,F,0.01,
BSE,715019,1,1646ILFS22D,1646ILFS22D,F,0.01,
BSE,715018,1,1646ILFS22C,1646ILFS22C,F,0.01,
BSE,715017,1,1646ILFS22B,1646ILFS22B,F,0.01,
BSE,715016,1,1646ILFS22A,1646ILFS22A,F,0.01,
BSE,715015,1,1646ILFS22,1646ILFS22,F,0.01,
BSE,715013,1,5LTIDFL22,5LTIDFL22,F,0.01,
BSE,710057,10000,VALIANTOCPS,VALIANTOCPS,F,0.01,
BSE,700110,1,TIMEXWATCRP,TIMEXWATCRP,F,0.01,
BSE,590138,1,SETFNIF50,SETFNIF50,B,0.01,
BSE,590137,1,SETFNIFBK,SETFNIFBK,B,0.01,
BSE,590136,1,KOTAKBKETF,KOTAKBKETF,B,0.01,
BSE,590134,1,MADRASFERT,MADRASFERT,B,0.05,
BSE,590122,1,ASHIKACR,ASHIKACR,X,0.05,
BSE,590115,1,MOM50,MOM50,B,0.01,
BSE,590113,1,HNGSNGBEES,HNGSNGBEES,E,0.01,
BSE,590110,1,QNIFTY,QNIFTY,B,0.01,
BSE,590109,1,SHARIABEES,SHARIABEES,B,0.01,
BSE,590108,1,PSUBNKBEES,PSUBNKBEES,B,0.01,
BSE,590107,1,KOTAKPSUBK,KOTAKPSUBK,B,0.01,
BSE,590106,1,BANKBEES,BANKBEES,B,0.01,
BSE,590104,1,JUNIORBEES,JUNIORBEES,B,0.01,
BSE,590103,1,NIFTYBEES,NIFTYBEES,B,0.01,
BSE,590101,1,GOLDSHARE,GOLDSHARE,E,0.01,
BSE,590099,1,QGOLDHALF,QGOLDHALF,E,0.01,
BSE,590098,1,SBIGETS,SBIGETS,E,0.01,
BSE,590097,1,KOTAKGOLD,KOTAKGOLD,E,0.01,
BSE,590096,1,LIQUIDBEES,LIQUIDBEES,F,0.01,
BSE,590095,1,GOLDBEES,GOLDBEES,E,0.01,
BSE,590086,1,ORISSAMINE,ORISSAMINE,T,0.05,
BSE,590082,1,LOHIASEC,LOHIASEC,X,0.05,
BSE,590078,1,MAITHANALL,MAITHANALL,B,0.05,
BSE,590075,1,LAMBODHARA,LAMBODHARA,B,0.05,
BSE,590073,1,WHEELS,WHEELS,B,0.05,
BSE,590072,1,SUNDRMBRAK,SUNDRMBRAK,B,0.05,
BSE,590071,1,SUNDARMFIN,SUNDARMFIN,B,0.05,
BSE,590070,1,RADAAN,RADAAN,T,0.01,
BSE,590068,1,KHAITANLTD,KHAITANLTD,T,0.05,
BSE,590066,1,KCP,KCP,B,0.05,
BSE,590065,1,IMPAL,IMPAL,B,0.05,
BSE,590062,1,ANDHRSUGAR,ANDHRSUGAR,B,0.05,
BSE,590057,1,EQUIPPP,EQUIPPP,T,0.05,
BSE,590056,1,SALONACOT,SALONACOT,B,0.05,
BSE,590051,1,SAKSOFT,SAKSOFT,B,0.05,
BSE,590041,1,KAVVERITEL,KAVVERITEL,B,0.01,
BSE,590031,1,DENORA,DENORA,B,0.05,
BSE,590030,1,SPIC,SPIC,B,0.05,
BSE,590025,1,GINNIFILA,GINNIFILA,B,0.05,
BSE,590024,1,FACT,FACT,B,0.05,
BSE,590022,1,EASTSILK,EASTSILK,T,0.01,
BSE,590021,1,BHARATRAS,BHARATRAS,B,0.05,
BSE,590018,1,HISARMET,HISARMET,B,0.05,
BSE,590013,1,XPROINDIA,XPROINDIA,T,0.05,
BSE,590006,1,AMRUTANJAN,AMRUTANJAN,B,0.05,
BSE,590005,1,TIDEWATER,TIDEWATER,B,0.05,
BSE,590003,1,KARURVYSYA,KARURVYSYA,B,0.05,
BSE,570005,1,SCAPDVR,SCAPDVR,T,0.01,
BSE,570004,1,JISLDVREQS,JISLDVREQS,B,0.05,
BSE,570002,1,FELDVR,FELDVR,T,0.01,
BSE,570001,1,TATAMTRDVR,TATAMTRDVR,A,0.05,
BSE,555555,1,ICICISENSX,ICICISENSX,A,0.01,
BSE,543535,1,WEWIN,WEWIN,B,0.05,
BSE,543534,1,AETHER,AETHER,B,0.05,
BSE,543533,1,EMUDHRA,EMUDHRA,B,0.05,
BSE,543532,1,ETHOSLTD,ETHOSLTD,B,0.05,
BSE,543531,1,TIERRA,TIERRA,B,0.05,
BSE,543530,1,PARADEEP,PARADEEP,B,0.05,
BSE,543529,1,DELHIVERY,DELHIVERY,B,0.05,
BSE,543528,1,VENUSPIPES,VENUSPIPES,B,0.05,
BSE,543527,1,PRUDENT,PRUDENT,B,0.05,
BSE,543526,1,LICI,LICI,A,0.05,
BSE,543525,1,SILVERTUC,SILVERTUC,B,0.05,
BSE,543524,1,RAINBOW,RAINBOW,B,0.05,
BSE,543523,1,CAMPUS,CAMPUS,B,0.05,
BSE,543522,3000,NVENTURES,NVENTURES,M,0.05,
BSE,543521,10000,FONE4,FONE4,M,0.01,
BSE,543520,1000,GLHRL,GLHRL,M,0.05,
BSE,543519,3000,SFSL,SFSL,M,0.05,
BSE,543518,3000,EIGHTY,EIGHTY,M,0.05,
BSE,543517,1,HARIOMPIPE,HARIOMPIPE,B,0.05,
BSE,543516,2000,DHYAANI,DHYAANI,M,0.05,
BSE,543515,1000,SEML,SEML,M,0.05,
BSE,543514,1,VERANDA,VERANDA,B,0.05,
BSE,543513,1,UMAEXPORTS,UMAEXPORTS,B,0.05,
BSE,543512,1,AVROIND,AVROIND,T,0.05,
BSE,543511,1,H1876D46RQ,H1876D46RQ,F,0.01,
BSE,543510,1,H1876D46RD,H1876D46RD,F,0.01,
BSE,543509,1,H187646RG,H187646RG,F,0.01,
BSE,543508,1,H1876D46DQ,H1876D46DQ,F,0.01,
BSE,543507,1,H1876D46DD,H1876D46DD,F,0.01,
BSE,543506,1,H1876D46DG,H1876D46DG,F,0.01,
BSE,543505,1,KTKFMP294DI,KTKFMP294DI,F,0.01,
BSE,543504,1,KTKFMP294DG,KTKFMP294DG,F,0.01,
BSE,543503,1,KTKFMP294RI,KTKFMP294RI,F,0.01,
BSE,543502,1,KTKFMP294RG,KTKFMP294RG,F,0.01,
BSE,543501,1,MOLOWVOL,MOLOWVOL,B,0.01,
BSE,543500,4000,EVOQ,EVOQ,M,0.01,
BSE,543499,6000,ACHYUT,ACHYUT,M,0.05,
BSE,543498,1,MSUMI,MSUMI,B,0.05,
BSE,543497,1600,BCCL,BCCL,M,0.05,
BSE,543496,1,H1162D46RQ,H1162D46RQ,F,0.01,
BSE,543495,1,H1162D46RD,H1162D46RD,F,0.01,
BSE,543494,1,H1162D46RG,H1162D46RG,F,0.01,
BSE,543493,1,H1162D46DQ,H1162D46DQ,F,0.01,
BSE,543492,1,H1162D46DD,H1162D46DD,F,0.01,
BSE,543491,1,H1162D46DG,H1162D46DG,F,0.01,
BSE,543490,1,GMRP&UI,GMRP&UI,B,0.05,
BSE,543489,1,GATEWAY,GATEWAY,B,0.05,
BSE,543488,1,H1861D46RQ,H1861D46RQ,F,0.01,
BSE,543487,1,H1861D46RD,H1861D46RD,F,0.01,
BSE,543486,1,H1861D46RG,H1861D46RG,F,0.01,
BSE,543485,1,H1861D46DQ,H1861D46DQ,F,0.01,
BSE,543484,1,H1861D46DD,H1861D46DD,F,0.01,
BSE,543483,1,H1861D46DG,H1861D46DG,F,0.01,
BSE,543482,1,EUREKAFORBE,EUREKAFORBE,B,0.05,
BSE,543481,1,MAM150ETF,MAM150ETF,B,0.01,
BSE,543480,1,ICICI5GSEC,ICICI5GSEC,F,0.01,
BSE,543479,1,NIMFHKGP,NIMFHKGP,F,0.01,
BSE,543478,1,NIMFHKDP,NIMFHKDP,F,0.01,
BSE,543477,1,NIMFHKAG,NIMFHKAG,F,0.01,
BSE,543476,1,NIMFHKAD,NIMFHKAD,F,0.01,
BSE,543475,1600,EKENNIS,EKENNIS,M,0.05,
BSE,543474,1,BSLNIFTY,BSLNIFTY,B,0.01,
BSE,543473,1,HEALTHY,HEALTHY,B,0.01,
BSE,543472,1,TECH,TECH,B,0.01,
BSE,543471,1,SILVER,SILVER,E,0.01,
BSE,543470,1,SOFTTECH,SOFTTECH,T,0.05,
BSE,543469,1,SFMP60DD,SFMP60DD,F,0.01,
BSE,543468,1,SFMP60GD,SFMP60GD,F,0.01,
BSE,543467,1,SFMP60DR,SFMP60DR,F,0.01,
BSE,543466,1,SFMP60GR,SFMP60GR,F,0.01,
BSE,543465,1,MOMOMENTUM,MOMOMENTUM,B,0.01,
BSE,543464,2000,MARUTIIPL,MARUTIIPL,M,0.05,
BSE,543463,1,MANYAVAR,MANYAVAR,B,0.05,
BSE,543462,1,DEVIT,DEVIT,T,0.05,
BSE,543461,10000,SSTL,SSTL,M,0.01,
BSE,543460,2000,QRIL,QRIL,M,0.05,
BSE,543459,1,SFMP59DD,SFMP59DD,F,0.01,
BSE,543458,1,AWL,AWL,T,0.05,
BSE,543457,1,SFMP59GD,SFMP59GD,F,0.01,
BSE,543456,1,SFMP59DR,SFMP59DR,F,0.01,
BSE,543455,1,SFMP59GR,SFMP59GR,F,0.01,
BSE,543454,1,MAMFGETF,MAMFGETF,B,0.01,
BSE,543453,3000,ALKOSIGN,ALKOSIGN,M,0.05,
BSE,543452,1,ICICISILVE,ICICISILVE,E,0.01,
BSE,543451,1,AGSTRA,AGSTRA,B,0.05,
BSE,543450,1,ICICIAUTO,ICICIAUTO,B,0.01,
BSE,543449,1,WFL,WFL,B,0.05,
BSE,543448,1,SFMP58DD,SFMP58DD,F,0.01,
BSE,543447,1,SFMP58GD,SFMP58GD,F,0.01,
BSE,543446,1,SFMP58DR,SFMP58DR,F,0.01,
BSE,543445,1,SFMP58GR,SFMP58GR,F,0.01,
BSE,543444,3000,FABINO,FABINO,M,0.05,
BSE,543443,4000,ASCENSIVE,ASCENSIVE,MS,0.05,
BSE,543442,1,BCONCEPTS,BCONCEPTS,T,0.05,
BSE,543441,1,CMSINFO,CMSINFO,B,0.05,
BSE,543440,1,DSPN50ETF,DSPN50ETF,B,0.01,
BSE,543439,2000,BRANDBUCKT,BRANDBUCKT,M,0.01,
BSE,543438,1,DSPQ50ETF,DSPQ50ETF,B,0.01,
BSE,543437,1,MONQ50,MONQ50,B,0.01,
BSE,543436,800,WITS,WITS,MS,0.05,
BSE,543435,1500,CLARA,CLARA,MT,0.05,
BSE,543434,1,SUPRIYA,SUPRIYA,B,0.05,
BSE,543433,1,HPAL,HPAL,B,0.05,
BSE,543432,1,SFMP56DD,SFMP56DD,F,0.01,
BSE,543431,1,SFMP56GD,SFMP56GD,F,0.01,
BSE,543430,1,SFMP56DR,SFMP56DR,F,0.01,
BSE,543429,1,SFMP56GR,SFMP56GR,F,0.01,
BSE,543428,1,DATAPATTNS,DATAPATTNS,B,0.05,
BSE,543427,1,MEDPLUS,MEDPLUS,B,0.05,
BSE,543426,1,METROBRAND,METROBRAND,B,0.05,
BSE,543425,1,MAPMYINDIA,MAPMYINDIA,B,0.05,
BSE,543424,1,SFMP57DD,SFMP57DD,F,0.01,
BSE,543423,1,SFMP57GD,SFMP57GD,F,0.01,
BSE,543422,1,SFMP57DR,SFMP57DR,F,0.01,
BSE,543421,1,SFMP57GR,SFMP57GR,F,0.01,
BSE,543420,1,JETFREIGHT,JETFREIGHT,B,0.05,
BSE,543419,1,SHRIRAMPPS,SHRIRAMPPS,B,0.05,
BSE,543418,1,BBETF0432,BBETF0432,F,0.01,
BSE,543417,1,RATEGAIN,RATEGAIN,B,0.05,
BSE,543416,1,ZODIAC,ZODIAC,T,0.05,
BSE,543415,1,ANANDRATHI,ANANDRATHI,B,0.05,
BSE,543414,1,MAHKTECH,MAHKTECH,B,0.01,
BSE,543413,1,TEGA,TEGA,B,0.05,
BSE,543412,1,STARHEALTH,STARHEALTH,B,0.05,
BSE,543411,1,HITECH,HITECH,B,0.05,
BSE,543410,6000,DMR,DMR,M,0.05,
BSE,543409,1,SFMP55DD,SFMP55DD,F,0.01,
BSE,543408,1,SFMP55GD,SFMP55GD,F,0.01,
BSE,543407,1,SFMP55DR,SFMP55DR,F,0.01,
BSE,543406,1,SFMP55GR,SFMP55GR,F,0.01,
BSE,543401,1,GOCOLORS,GOCOLORS,B,0.05,
BSE,543400,2000,OMNIPOTENT,OMNIPOTENT,M,0.05,
BSE,543399,1,TARSONS,TARSONS,B,0.05,
BSE,543398,1,LATENTVIEW,LATENTVIEW,B,0.05,
BSE,543397,1,SAPPHIRE,SAPPHIRE,B,0.05,
BSE,543396,1,PAYTM,PAYTM,B,0.05,
BSE,543395,1,SFMP54DD,SFMP54DD,F,0.01,
BSE,543394,1,SFMP54GD,SFMP54GD,F,0.01,
BSE,543393,1,SFMP54DR,SFMP54DR,F,0.01,
BSE,543392,1,SFMP54GR,SFMP54GR,F,0.01,
BSE,543391,3000,SGFRL,SGFRL,M,0.05,
BSE,543390,1,POLICYBZR,POLICYBZR,B,0.05,
BSE,543389,1,SIGACHI,SIGACHI,B,0.05,
BSE,543388,1,DSPNEWETF,DSPNEWETF,B,0.01,
BSE,543387,1,SJS,SJS,B,0.05,
BSE,543386,1,FINOPB,FINOPB,B,0.05,
BSE,543385,200000,NHIT,NHIT,IF,0.01,
BSE,543384,1,NYKAA,NYKAA,B,0.05,
BSE,543383,1,ICICICONSU,ICICICONSU,B,0.01,
BSE,543382,1,SFMP53DD,SFMP53DD,F,0.01,
BSE,543381,1,SFMP53GD,SFMP53GD,F,0.01,
BSE,543380,1,SFMP53DR,SFMP53DR,F,0.01,
BSE,543379,1,SFMP53GR,SFMP53GR,F,0.01,
BSE,543378,200,CWD,CWD,MS,0.05,
BSE,543377,10000,ADISHAKTI,ADISHAKTI,M,0.01,
BSE,543376,2000,SAMOR,SAMOR,M,0.05,
BSE,543375,5000,PROMAX,PROMAX,M,0.05,
BSE,543374,1,ABSLAMC,ABSLAMC,B,0.05,
BSE,543373,1000,SVRL,SVRL,M,0.05,
BSE,543372,2000,GETALONG,GETALONG,M,0.05,
BSE,543371,1,SFMP52DD,SFMP52DD,F,0.01,
BSE,543370,1,SFMP52GD,SFMP52GD,F,0.01,
BSE,543369,1,SFMP52DR,SFMP52DR,F,0.01,
BSE,543368,1,SFMP52GR,SFMP52GR,F,0.01,
BSE,543367,1,PARAS,PARAS,B,0.05,
BSE,543366,1200,SBLI,SBLI,M,0.05,
BSE,543365,1,MASPTOP50,MASPTOP50,B,0.01,
BSE,543364,1600,MTCL,MTCL,M,0.05,
BSE,543363,400,PREVEST,PREVEST,M,0.05,
BSE,543362,1,SFMP51DD,SFMP51DD,F,0.01,
BSE,543361,1,SFMP51GD,SFMP51GD,F,0.01,
BSE,543360,1,SFMP51DR,SFMP51DR,F,0.01,
BSE,543359,1,SFMP51GR,SFMP51GR,F,0.01,
BSE,543358,1,SANSERA,SANSERA,B,0.05,
BSE,543357,1,AXISCETF,AXISCETF,B,0.01,
BSE,543356,1,D60MS264DP,D60MS264DP,F,0.01,
BSE,543355,1,D60MS264DG,D60MS264DG,F,0.01,
BSE,543354,1,D60MS264RP,D60MS264RP,F,0.01,
BSE,543353,1,D60MS264RG,D60MS264RG,F,0.01,
BSE,543352,1200,POBS,POBS,M,0.05,
BSE,543351,1600,NBL,NBL,MS,0.05,
BSE,543350,1,VIJAYA,VIJAYA,B,0.05,
BSE,543349,1,AMIORG,AMIORG,B,0.05,
BSE,543348,1,AXISHETF,AXISHETF,B,0.01,
BSE,543347,1,AXISTECETF,AXISTECETF,B,0.01,
BSE,543346,1000,AASHKA,AASHKA,M,0.05,
BSE,543345,1,NIMFHGRG,NIMFHGRG,F,0.01,
BSE,543344,1,NIMFHGDP,NIMFHGDP,F,0.01,
BSE,543343,1,NIMFHGAR,NIMFHGAR,F,0.01,
BSE,543342,1,NIMFHGAP,NIMFHGAP,F,0.01,
BSE,543341,1,SHARPLINE,SHARPLINE,X,0.05,
BSE,543340,1,KTKFMP292DI,KTKFMP292DI,F,0.01,
BSE,543339,1,KTKFMP292DG,KTKFMP292DG,F,0.01,
BSE,543338,1,KTKFMP292RI,KTKFMP292RI,F,0.01,
BSE,543337,1,KTKFMP292RG,KTKFMP292RG,F,0.01,
BSE,543336,1,CHEMPLASTS,CHEMPLASTS,B,0.05,
BSE,543335,1,APTUS,APTUS,B,0.05,
BSE,543334,1,NUVOCO,NUVOCO,B,0.05,
BSE,543333,1,CARTRADE,CARTRADE,B,0.05,
BSE,543332,1,MFL,MFL,B,0.05,
BSE,543331,1,MOL,MOL,B,0.05,
BSE,543330,1,DEVYANI,DEVYANI,B,0.05,
BSE,543329,1,WINDLAS,WINDLAS,B,0.05,
BSE,543328,1,KRSNAA,KRSNAA,B,0.05,
BSE,543327,1,EXXARO,EXXARO,B,0.05,
BSE,543326,1,ICICIFMCG,ICICIFMCG,B,0.01,
BSE,543325,1,ROLEXRINGS,ROLEXRINGS,B,0.05,
BSE,543324,800,GCSL,GCSL,M,0.05,
BSE,543323,1,MAFSETF,MAFSETF,B,0.01,
BSE,543322,1,GLS,GLS,B,0.05,
BSE,543321,1,TATVA,TATVA,B,0.05,
BSE,543320,1,ZOMATO,ZOMATO,B,0.05,
BSE,543319,8000,AAPLUSTRAD,AAPLUSTRAD,M,0.01,
BSE,543318,1,CLEAN,CLEAN,B,0.05,
BSE,543317,1,GRINFRA,GRINFRA,B,0.05,
BSE,543316,1,SFMP46DD,SFMP46DD,F,0.01,
BSE,543315,1,SFMP46GD,SFMP46GD,F,0.01,
BSE,543314,1,SFMP46DR,SFMP46DR,F,0.01,
BSE,543313,1,SFMP46GR,SFMP46GR,F,0.01,
BSE,543312,6000,FOCUS,FOCUS,M,0.05,
BSE,543311,1,IPL,IPL,B,0.05,
BSE,543310,2000,TIMESGREEN,TIMESGREEN,M,0.05,
BSE,543309,6000,ADESHWAR,ADESHWAR,M,0.05,
BSE,543308,1,KIMS,KIMS,B,0.05,
BSE,543306,1,DODLA,DODLA,B,0.05,
BSE,543305,6000,NAVODAYENT,NAVODAYENT,M,0.01,
BSE,543304,1,SFMP45DD,SFMP45DD,F,0.01,
BSE,543303,1,SFMP45GD,SFMP45GD,F,0.01,
BSE,543302,1,SFMP45DR,SFMP45DR,F,0.01,
BSE,543301,1,SFMP45GR,SFMP45GR,F,0.01,
BSE,543300,1,SONACOMS,SONACOMS,B,0.05,
BSE,543299,1,SHYAMMETL,SHYAMMETL,B,0.05,
BSE,543298,1,VINEETLAB,VINEETLAB,B,0.05,
BSE,543297,1,IWEL,IWEL,B,0.05,
BSE,543296,1,SFMP44DD,SFMP44DD,F,0.01,
BSE,543295,1,SFMP44GD,SFMP44GD,F,0.01,
BSE,543294,1,SFMP44DR,SFMP44DR,F,0.01,
BSE,543293,1,SFMP44GR,SFMP44GR,F,0.01,
BSE,543292,1,ICICIPHARM,ICICIPHARM,B,0.01,
BSE,543291,1,MAFANG,MAFANG,B,0.01,
BSE,543290,1,PGINVIT,PGINVIT,IF,0.01,
BSE,543289,6000,KGES,KGES,MS,0.01,
BSE,543288,1,DEEPIND,DEEPIND,B,0.05,
BSE,543287,1,LODHA,LODHA,B,0.05,
BSE,543286,6000,JETMALL,JETMALL,M,0.05,
BSE,543285,6000,RCAN,RCAN,M,0.05,
BSE,543284,25,EKI,EKI,M,0.05,
BSE,543283,1,BARBEQUE,BARBEQUE,B,0.05,
BSE,543282,600,NIKSTECH,NIKSTECH,MS,0.05,
BSE,543281,1,SUVIDHAA,SUVIDHAA,B,0.01,
BSE,543280,1,NAZARA,NAZARA,B,0.05,
BSE,543279,1,SURYODAY,SURYODAY,A,0.05,
BSE,543278,1,KALYANKJIL,KALYANKJIL,A,0.05,
BSE,543277,1,LXCHEM,LXCHEM,A,0.05,
BSE,543276,1,CRAFTSMAN,CRAFTSMAN,A,0.05,
BSE,543275,1,ANURAS,ANURAS,A,0.05,
BSE,543274,450,SUUMAYA,SUUMAYA,M,0.05,
BSE,543273,750,KMEW,KMEW,M,0.05,
BSE,543272,1,EASEMYTRIP,EASEMYTRIP,B,0.05,
BSE,543271,1,JUBLINGREA,JUBLINGREA,A,0.05,
BSE,543270,1,MTARTECH,MTARTECH,A,0.05,
BSE,543269,1600,ADJIA,ADJIA,MS,0.05,
BSE,543267,1,DAVANGERE,DAVANGERE,X,0.05,
BSE,543266,1,HERANBA,HERANBA,A,0.05,
BSE,543265,1,RAILTEL,RAILTEL,A,0.05,
BSE,543264,1,NURECA,NURECA,B,0.05,
BSE,543263,1,SMCGLOBAL*,SMCGLOBAL*,B,0.05,
BSE,543262,3000,MRP,MRP,M,0.05,
BSE,543261,1,BIRET,BIRET,IF,0.01,
BSE,543260,1,STOVEKRAFT,STOVEKRAFT,A,0.05,
BSE,543259,1,HOMEFIRST,HOMEFIRST,A,0.05,
BSE,543258,1,INDIGOPNTS,INDIGOPNTS,A,0.05,
BSE,543257,1,IRFC,IRFC,A,0.05,
BSE,543256,1,RFLL,RFLL,X,0.05,
BSE,543255,1,INFRABEES,INFRABEES,B,0.01,
BSE,543254,1,AWHCL,AWHCL,B,0.05,
BSE,543253,1,BECTORFOOD,BECTORFOOD,A,0.05,
BSE,543252,1,FAIRCHEMOR,FAIRCHEMOR,B,0.05,
BSE,543251,1,RVHL,RVHL,T,0.05,
BSE,543250,1,MOGSEC,MOGSEC,F,0.01,
BSE,543249,1,TARC,TARC,B,0.05,
BSE,543248,1,RBA,RBA,A,0.05,
BSE,543247,4000,NETPIX,NETPIX,MS,0.05,
BSE,543246,1,MAESGETF,MAESGETF,B,0.01,
BSE,543245,1,GLAND,GLAND,A,0.05,
BSE,543244,2000,SHINEFASH,SHINEFASH,M,0.05,
BSE,543243,1,EQUITASBNK,EQUITASBNK,A,0.05,
BSE,543242,1,HEMIPROP,HEMIPROP,A,0.05,
BSE,543241,1000,VGIL,VGIL,M,0.05,
BSE,543240,1,LIKHITHA,LIKHITHA,B,0.05,
BSE,543239,800,GMPL,GMPL,M,0.05,
BSE,543238,1,UTIAMC,UTIAMC,A,0.05,
BSE,543237,1,MAZDOCK,MAZDOCK,A,0.05,
BSE,543236,1500,ATAM,ATAM,M,0.05,
BSE,543235,1,ANGELONE,ANGELONE,A,0.05,
BSE,543234,1000,SECMARK,SECMARK,M,0.05,
BSE,543233,1,CHEMCON,CHEMCON,B,0.05,
BSE,543232,1,CAMS,CAMS,A,0.05,
BSE,543231,1,ADL,ADL,T,0.05,
BSE,543230,1000,ADVAIT,ADVAIT,M,0.05,
BSE,543229,1,SAMRATFORG,SAMRATFORG,X,0.05,
BSE,543228,1,ROUTE,ROUTE,A,0.05,
BSE,543227,1,HAPPSTMNDS,HAPPSTMNDS,B,0.05,
BSE,543226,1,UTIBANKETF,UTIBANKETF,B,0.01,
BSE,543225,200000,DATAINFRA,DATAINFRA,IF,0.01,
